"Format","AiM CSV File"
"Session","Sodegaura"
"Vehicle","RS660"
"Racer","Mao"
"Championship",""
"Comment","Ripa"
"Date","Saturday, April 25, 2026"
"Time","2:58 PM"
"Sample Rate","20"
"Duration","977.993"
"Segment","Session"
"Beacon Markers","303.381","388.57","473.951","562.23","649.566","733.329","818.162","977.993"
"Segment Times","5:03.381","1:25.189","1:25.381","1:28.279","1:27.336","1:23.763","1:24.833","2:39.831"

"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","RPM dup 2","Throttle","Gear","Speed Rear","Lean Angle","Engine Brake"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","rpm","%","gear","km/h","deg","#"

"713.500","52.2303","14","0.8434","0.2275","-1.2720","-166.9907","33.0283","128.4984","6.6000","0.1600","25.1684","35.39267246","140.08958781","5961.7998","23.0297","2.0000","60.3000","45.6479","1.0000"
"713.550","52.5029","14","0.8537","0.2285","-1.2501","-165.2892","33.1844","128.4804","6.6000","0.1542","25.1807","35.39266607","140.08958539","6009.7998","23.4700","2.0000","60.8000","45.8994","1.0000"
"713.600","52.7212","14","0.8565","0.2364","-1.2997","-163.7427","33.0484","128.4373","6.6000","0.1500","25.3896","35.39265972","140.08958284","6056.3999","23.9700","2.0000","61.3000","46.2315","1.0000"
"713.650","52.9300","14","0.8685","0.2366","-1.3096","-161.8185","33.2586","128.4003","6.6000","0.1500","25.3290","35.39265332","140.08957997","6090.3999","24.0000","2.0000","61.8000","46.6218","1.0000"
"713.700","53.4638","14","0.8856","0.2223","-1.2711","-160.0433","33.6584","128.3860","6.6000","0.1500","25.2805","35.39264698","140.08957680","6127.3501","24.0000","2.0000","62.3000","46.9708","1.0000"
"713.750","53.8593","14","0.8840","0.1933","-1.2794","-158.4559","33.3695","128.3492","6.6000","0.1443","25.6880","35.39264065","140.08957345","6190.8501","24.4700","2.0000","62.8000","47.3004","1.0000"
"713.800","54.1513","14","0.8597","0.1706","-1.3042","-157.0146","32.2601","128.3255","6.6000","0.1400","26.7155","35.39263439","140.08956992","6253.2998","24.9700","2.0000","63.3000","47.6142","1.0000"
"713.850","54.5981","14","0.8546","0.1547","-1.2944","-155.5880","31.8998","128.3014","6.6000","0.1400","27.2401","35.39262819","140.08956621","6306.2998","25.9400","2.0000","63.8000","47.9235","1.0000"
"713.900","54.8190","14","0.8453","0.1872","-1.2880","-153.8505","31.4010","128.2664","6.6000","0.1400","27.7849","35.39262206","140.08956204","6359.0000","26.9400","2.0000","64.3000","47.9934","1.0000"
"713.950","55.0008","14","0.8262","0.2044","-1.2939","-152.1381","30.5140","128.2405","6.6000","0.1400","28.6873","35.39261599","140.08955774","6409.0000","28.8800","2.0000","64.8000","48.0306","1.0000"
"714.000","55.2511","14","0.8149","0.1921","-1.3119","-150.6192","29.9075","128.2110","6.6000","0.1400","29.4023","35.39261001","140.08955328","6456.8218","30.8800","2.0000","65.2995","47.6814","1.0000"
"714.050","55.6135","14","0.8215","0.1808","-1.3091","-149.1734","29.9732","128.1676","6.6000","0.1400","29.5303","35.39260396","140.08954865","6485.0396","33.3267","2.0000","65.7946","47.3047","1.0000"
"714.100","55.9813","14","0.8440","0.1789","-1.3043","-147.8204","30.6268","128.1381","6.6000","0.1400","29.0912","35.39259800","140.08954366","6512.8799","35.8020","2.0000","66.2500","46.7959","1.0000"
"714.150","56.4078","14","0.8617","0.2090","-1.2716","-146.2964","31.0988","128.1149","6.6000","0.1400","28.8679","35.39259221","140.08953848","6536.3799","39.6800","2.0000","66.2500","46.2998","1.0000"
"714.200","56.9256","14","0.8924","0.2418","-1.2535","-144.5604","32.0048","128.0857","6.6000","0.1482","28.3082","35.39258645","140.08953300","6565.5200","43.6800","2.0000","66.2900","45.8622","1.0000"
"714.250","57.2410","14","0.9327","0.2662","-1.2634","-142.9817","33.2054","128.0445","6.6000","0.1500","27.4358","35.39258079","140.08952738","6659.5200","46.3000","2.0000","66.7900","45.4159","1.0000"
"714.300","57.5527","14","0.9651","0.2903","-1.2264","-141.3607","34.0882","128.0251","6.6000","0.1500","26.8709","35.39257528","140.08952143","6752.5601","48.8000","2.0000","67.3300","44.9543","1.0000"
"714.350","58.0965","14","0.9543","0.3307","-1.1756","-139.7435","33.4148","128.0166","6.6000","0.1500","27.6714","35.39256981","140.08951520","6834.5601","50.3800","2.0000","68.3300","44.5853","1.0000"
"714.400","58.7476","14","0.9063","0.3470","-1.1335","-138.0269","31.4237","127.9980","6.6000","0.1500","29.7545","35.39256440","140.08950875","6915.7998","51.8800","2.0000","69.3300","44.3166","1.0000"
"714.450","59.5721","14","0.8374","0.3432","-1.1237","-136.2729","28.7430","127.9621","6.6000","0.1593","32.9861","35.39255911","140.08950179","6988.2998","52.4600","2.0000","70.3300","43.8322","1.0000"
"714.500","60.2080","14","0.7620","0.3498","-1.1161","-134.9671","25.8956","127.9433","6.6000","0.1500","37.0040","35.39255387","140.08949484","7058.8813","52.9600","2.0000","71.2896","43.2366","1.0000"
"714.550","60.7341","14","0.7070","0.3591","-1.0356","-133.5076","23.7817","127.9457","6.6000","0.1500","40.6453","35.39254867","140.08948764","7107.3960","54.8400","2.0000","71.7847","42.2854","1.0000"
"714.600","61.3934","14","0.6786","0.3736","-0.9803","-132.4209","22.5915","127.9312","6.6000","0.1500","43.2511","35.39254356","140.08948033","7156.8999","56.8400","2.0000","72.2800","41.2218","1.0000"
"714.650","61.9992","14","0.6787","0.3952","-0.9681","-131.9345","22.3514","127.9278","6.6000","0.1400","44.1470","35.39253822","140.08947298","7221.8999","58.8218","2.0000","72.7800","40.2114","1.0000"
"714.700","62.5021","14","0.7079","0.4187","-0.9240","-131.3314","23.0507","127.9130","6.6000","0.1400","43.1549","35.39253310","140.08946553","7287.0498","60.8020","2.0000","73.3025","39.2081","1.0000"
"714.750","63.0967","14","0.7511","0.4328","-0.8679","-130.1854","24.1724","127.9079","6.6000","0.1400","41.5438","35.39252808","140.08945762","7354.5498","62.8000","2.0000","74.1775","38.4542","1.0000"
"714.800","64.0998","14","0.7862","0.4535","-0.8588","-128.2921","25.0038","127.8943","6.6000","0.1482","40.8011","35.39252337","140.08944900","7423.4600","64.8000","2.0000","75.0300","37.7235","1.0000"
"714.850","65.2387","14","0.8225","0.4909","-0.8006","-126.5889","25.8374","127.8852","6.6000","0.1500","40.1861","35.39251873","140.08944019","7514.4600","65.0000","2.0000","75.5300","37.2002","1.0000"
"714.900","66.3410","14","0.8565","0.5398","-0.7519","-125.1547","26.5462","127.8705","6.6000","0.1500","39.7741","35.39251417","140.08943112","7607.1699","65.0000","2.0000","76.0600","36.6758","1.0000"
"714.950","67.2107","14","0.8644","0.5688","-0.7356","-123.8845","26.4122","127.8548","6.6000","0.1443","40.4999","35.39250964","140.08942210","7726.6699","65.0000","2.0000","77.0600","36.1468","1.0000"
"715.000","68.0880","14","0.8305","0.5783","-0.7175","-122.8414","25.0017","127.8343","6.6000","0.1400","43.3433","35.39250507","140.08941282","7843.8418","65.0000","2.0000","78.0594","35.6238","1.0000"
"715.050","68.9683","14","0.7826","0.5754","-0.7222","-121.7304","23.2092","127.8046","6.6000","0.1392","47.2945","35.39250068","140.08940345","7924.5347","64.1000","2.0000","79.0495","35.1168","1.0000"
"715.100","69.9130","14","0.7070","0.5693","-0.6833","-120.7914","20.6693","127.7929","6.6000","0.1300","53.8336","35.39249623","140.08939375","8005.8799","63.1000","2.0000","80.0400","34.5338","1.0000"
"715.150","70.8630","14","0.6152","0.5517","-0.6234","-120.0380","17.7308","127.7923","6.6000","0.1300","63.6080","35.39249182","140.08938390","8102.8799","63.4455","2.0000","81.0400","33.8618","1.0000"
"715.200","71.8671","14","0.5777","0.5422","-0.5723","-119.1409","16.4197","127.7882","6.5175","0.1300","69.6600","35.39248742","140.08937380","8200.2803","63.9406","2.0000","82.0400","33.1067","1.0000"
"715.250","72.9327","14","0.5834","0.5528","-0.5805","-118.2118","16.3628","127.7598","6.5000","0.1392","70.9388","35.39248318","140.08936350","8307.2803","64.0000","2.0000","83.0400","32.2914","1.0000"
"715.300","73.9282","14","0.6032","0.6005","-0.5856","-117.4747","16.6904","127.7342","6.5000","0.1300","70.4958","35.39247896","140.08935307","8413.4199","64.0000","2.0000","84.0400","31.4348","1.0000"
"715.350","75.0184","14","0.5920","0.6282","-0.5564","-116.6601","16.1472","127.7070","6.5000","0.1300","73.9421","35.39247485","140.08934240","8498.9199","64.0000","2.0000","85.0400","30.5588","1.0000"
"715.400","76.2835","14","0.5687","0.6381","-0.5339","-115.7480","15.2825","127.6781","6.5000","0.1382","79.4429","35.39247084","140.08933146","8584.3398","64.0000","2.0000","86.0400","29.4347","1.0000"
"715.450","77.3616","14","0.5411","0.6352","-0.5363","-114.9085","14.3282","127.6495","6.5000","0.1400","85.9317","35.39246677","140.08932037","8667.8398","63.5600","2.0000","87.0400","28.2407","1.0000"
"715.500","78.5335","14","0.5021","0.6519","-0.5010","-114.2032","13.1031","127.6422","6.5000","0.1367","95.3894","35.39246281","140.08930885","8751.3799","63.0600","2.0000","88.0400","26.9703","1.0000"
"715.550","79.5783","14","0.4704","0.6614","-0.4273","-113.7165","12.0984","127.6525","6.5000","0.1300","104.6852","35.39245874","140.08929736","8835.8799","62.5644","2.0000","89.0400","25.6895","1.0000"
"715.600","80.7501","14","0.4315","0.6531","-0.3839","-113.2802","10.9346","127.6449","6.5000","0.1300","117.5334","35.39245478","140.08928559","8920.2676","62.0693","2.0000","90.0198","24.3011","1.0000"
"715.650","81.6970","14","0.3802","0.6563","-0.3853","-112.9993","9.4971","127.6194","6.5000","0.1300","136.9095","35.39245071","140.08927379","9001.9502","61.1400","2.0000","90.5149","22.9303","1.0000"
"715.700","82.9653","14","0.3507","0.6494","-0.3730","-112.4166","8.6376","127.6021","6.5000","0.1300","152.8702","35.39244682","140.08926162","9083.6504","60.1400","2.0000","91.0200","21.7883","1.0000"
"715.750","84.1930","14","0.3471","0.6299","-0.3569","-111.8566","8.4306","127.5912","6.5000","0.1300","158.9414","35.39244300","140.08924919","9166.1504","59.1400","2.0000","92.0200","20.6677","1.0000"
"715.800","85.4483","14","0.3502","0.6132","-0.3568","-111.3942","8.3939","127.5806","6.5000","0.1382","162.0174","35.39243916","140.08923662","9248.9805","58.1400","2.0000","93.0200","19.6442","1.0000"
"715.850","86.6027","14","0.3826","0.6197","-0.3563","-111.0621","9.0554","127.5696","6.5000","0.1400","152.2097","35.39243536","140.08922390","9347.9805","57.5700","2.0000","94.0200","18.6462","1.0000"
"715.900","87.5396","14","0.4216","0.6523","-0.3216","-110.5608","9.8492","127.5815","6.5000","0.1400","141.4572","35.39243165","140.08921094","9446.4805","57.0700","2.0000","95.0200","17.7135","1.0000"
"715.950","88.5292","14","0.4394","0.6741","-0.3038","-110.1213","10.1313","127.5750","6.5000","0.1400","139.0722","35.39242796","140.08919782","9520.4805","57.4300","2.0000","96.0200","16.7473","1.0000"
"716.000","89.6981","14","0.4295","0.7035","-0.3006","-109.6841","9.7727","127.5683","6.5000","0.1400","146.0797","35.39242436","140.08918442","9594.5742","57.9300","2.0000","97.0099","15.7218","1.0000"
"716.050","91.0986","14","0.4104","0.7233","-0.2508","-109.1184","9.2080","127.5814","6.5000","0.1400","157.4577","35.39242081","140.08917057","9673.2871","58.4257","2.0000","97.5050","14.7749","1.0000"
"716.100","92.1655","14","0.3660","0.7316","-0.2181","-108.5163","8.0995","127.5876","6.5000","0.1400","181.1041","35.39241742","140.08915670","9752.0000","58.9208","2.0000","98.0000","13.9133","1.0000"
"716.150","93.8089","14","0.3343","0.7287","-0.1880","-108.1365","7.2951","127.5954","6.5000","0.1400","204.6589","35.39241385","140.08914246","9884.0000","58.1600","2.0000","99.3750","13.0182","1.0000"
"716.200","95.3971","14","0.3223","0.7248","-0.1834","-107.8717","6.9343","127.5853","6.5000","0.1400","218.9535","35.39241023","140.08912815","10016.0000","57.1600","2.0000","100.7500","12.0989","1.0000"
"716.250","96.5962","14","0.3001","0.7205","-0.1745","-107.6835","6.3707","127.5867","6.5000","0.1400","241.3204","35.39240660","140.08911368","10091.0000","56.1600","2.0000","101.2500","11.3879","1.0000"
"716.300","97.6802","14","0.2647","0.7115","-0.1860","-107.5038","5.5486","127.5699","6.5000","0.1400","280.1855","35.39240290","140.08909910","10166.0000","55.1600","2.0000","101.7500","10.7749","1.0000"
"716.350","98.6909","14","0.2170","0.6794","-0.1985","-107.2564","4.4903","127.5488","6.5000","0.1400","349.7998","35.39239938","140.08908436","10253.5000","54.5800","2.0000","102.7500","10.1643","1.0000"
"716.400","99.7753","14","0.1982","0.6295","-0.2313","-106.9383","4.0494","127.5224","6.5000","0.1318","392.1465","35.39239582","140.08906941","10341.0000","54.0800","2.0000","103.7500","9.5543","1.0000"
"716.450","100.6402","14","0.1796","0.5902","-0.2292","-106.6950","3.6283","127.5197","6.5000","0.1300","441.4513","35.39239233","140.08905442","10433.5000","52.7400","2.0000","104.7500","9.1249","1.0000"
"716.500","101.8136","14","0.1844","0.5859","-0.2399","-106.4854","3.6875","127.5049","6.5000","0.1300","439.4321","35.39238873","140.08903904","10526.0000","51.2400","2.0000","105.7500","8.7201","1.0000"
"716.550","103.0095","14","0.2064","0.5739","-0.2307","-106.2332","4.0858","127.5029","6.5000","0.1300","401.2517","35.39238515","140.08902357","10609.6631","49.3366","2.0000","106.7401","8.2219","1.0000"
"716.600","104.1204","14","0.2272","0.5536","-0.2433","-106.1598","4.4545","127.4918","6.5000","0.1300","372.0103","35.39238153","140.08900799","10693.3271","47.3564","2.0000","107.7302","7.7451","1.0000"
"716.650","105.1396","14","0.2168","0.5479","-0.2688","-106.0423","4.2100","127.4504","6.5000","0.1300","397.4681","35.39237796","140.08899236","10747.9199","47.0000","2.0000","108.7300","7.5369","1.0000"
"716.700","105.7802","14","0.1940","0.5154","-0.2914","-105.8546","3.7334","127.4224","6.5000","0.1300","450.9420","35.39237444","140.08897661","10801.9199","47.0000","2.0000","109.7300","7.3756","1.0000"
"716.750","106.5796","14","0.1789","0.4545","-0.2915","-105.5677","3.4142","127.4104","6.5000","0.1357","496.8297","35.39237099","140.08896063","10378.6602","46.5900","2.4900","109.7500","7.4276","1.0000"
"716.800","107.5234","14","0.1623","0.3952","-0.2916","-105.3223","3.0740","127.4004","6.5000","0.1318","556.7047","35.39236751","140.08894450","9945.6602","46.0900","2.9900","109.7500","7.4555","1.0000"
"716.850","108.2146","14","0.1683","0.3482","-0.3363","-105.1762","3.1676","127.3643","6.5000","0.1400","543.7258","35.39236404","140.08892831","9364.6797","45.5900","3.0000","110.2400","7.4211","1.0000"
"716.900","108.6010","14","0.1783","0.3212","-0.3490","-105.0058","3.3357","127.3513","6.5000","0.1400","518.1591","35.39236063","140.08891211","8780.6797","45.0900","3.0000","110.7400","7.3129","1.0000"
"716.950","108.9650","14","0.1753","0.3068","-0.3617","-104.9257","3.2629","127.3353","6.5000","0.1400","531.4934","35.39235714","140.08889594","8757.7305","44.5900","3.0000","111.7300","7.0733","1.0000"
"717.000","109.4657","14","0.1599","0.3195","-0.3571","-104.8681","2.9624","127.3335","6.5000","0.1400","588.1005","35.39235365","140.08887964","8746.2305","44.0900","3.0000","112.7300","6.8599","1.0000"
"717.050","110.0308","13","0.1629","0.3276","-0.3493","-104.6957","3.0010","127.3282","6.5000","0.1400","583.5424","35.39235012","140.08886306","8793.5449","42.7700","3.0000","113.2351","6.6749","1.0000"
"717.100","110.7770","13","0.1378","0.3306","-0.3438","-104.5226","2.5267","127.3272","6.5000","0.1400","697.7707","35.39234667","140.08884653","8842.0596","41.2700","3.0000","113.7302","6.5586","1.0000"
"717.150","111.4642","13","0.1259","0.3257","-0.3500","-104.3483","2.2966","127.3111","6.5000","0.1400","772.4609","35.39234332","140.08882993","8874.2402","40.1800","3.0000","114.2300","6.4921","1.0000"
"717.200","112.0806","13","0.1205","0.3114","-0.3637","-104.2078","2.1854","127.2964","6.5000","0.1400","816.2310","35.39233987","140.08881309","8905.7402","39.1800","3.0000","114.7300","6.3371","1.0000"
"717.250","112.7809","14","0.1262","0.3217","-0.3893","-104.0482","2.2785","127.2730","6.5000","0.1400","787.7734","35.39233653","140.08879619","8950.6797","38.1881","3.0000","115.2300","6.1405","1.0000"
"717.300","113.1817","14","0.1391","0.3130","-0.3954","-104.0485","2.4981","127.2571","6.5000","0.1400","721.0801","35.39233304","140.08877926","8996.1797","37.1980","3.0000","115.7300","6.2644","1.0000"
"717.350","113.6074","14","0.1408","0.2995","-0.3965","-103.9510","2.5162","127.2428","6.5000","0.1400","718.5821","35.39232960","140.08876226","9021.5195","37.0000","3.0000","116.2300","6.4787","1.0000"
"717.400","113.8671","14","0.1468","0.2655","-0.3909","-103.7514","2.6118","127.2294","6.5000","0.1400","693.8671","35.39232633","140.08874526","9046.0195","37.0000","3.0000","116.7300","6.6808","1.0000"
"717.450","114.3842","14","0.1463","0.2382","-0.3938","-103.6772","2.5915","127.2173","6.5000","0.1400","702.4767","35.39232296","140.08872816","9087.7998","36.6000","3.0000","117.2300","6.8995","1.0000"
"717.500","114.8947","14","0.1488","0.2310","-0.3983","-103.6023","2.6273","127.1992","6.5000","0.1400","695.9891","35.39231955","140.08871089","9130.2998","36.1000","3.0000","117.7300","7.3144","1.0000"
"717.550","115.3328","14","0.1665","0.2416","-0.4025","-103.4068","2.9286","127.1933","6.5000","0.1400","626.7749","35.39231634","140.08869366","9160.9902","35.2000","3.0000","118.2253","7.7736","1.0000"
"717.600","115.9164","14","0.1743","0.2555","-0.3954","-103.1365","3.0548","127.1936","6.5000","0.1400","603.9324","35.39231307","140.08867616","9191.1885","34.2000","3.0000","118.7203","8.4661","1.0000"
"717.650","116.2215","14","0.1700","0.2529","-0.4007","-102.9710","2.9672","127.1823","6.5000","0.1400","623.3976","35.39230982","140.08865875","9232.0098","33.6040","3.0000","119.2200","9.2100","1.0000"
"717.700","116.6855","14","0.1682","0.2521","-0.3947","-102.8672","2.9250","127.1712","6.5000","0.1400","634.9150","35.39230658","140.08864121","9273.5098","33.1089","3.0000","119.7200","10.0860","1.0000"
"717.750","117.0963","14","0.1812","0.2435","-0.3961","-102.7833","3.1385","127.1592","6.5000","0.1400","593.8101","35.39230340","140.08862363","9304.6699","32.2200","3.0000","120.2200","11.0092","1.0000"
"717.800","117.4642","14","0.1846","0.2230","-0.3888","-102.6366","3.1867","127.1586","6.5000","0.1400","586.6538","35.39230023","140.08860601","9335.1699","31.2200","3.0000","120.7200","12.0096","1.0000"
"717.850","117.9616","14","0.1906","0.2152","-0.3928","-102.4920","3.2785","127.1380","6.5000","0.1400","572.6367","35.39229706","140.08858819","9355.7998","30.6100","3.0000","121.2200","12.8795","1.0000"
"717.900","118.3453","14","0.1844","0.2009","-0.4005","-102.3410","3.1622","127.1171","6.5000","0.1400","595.6464","35.39229395","140.08857050","9375.7998","30.1100","3.0000","121.7200","13.6080","1.0000"
"717.950","118.5620","14","0.1747","0.1870","-0.3960","-102.1821","2.9878","127.1039","6.5000","0.1400","631.5614","35.39229093","140.08855265","9432.9297","30.3824","3.0000","122.2200","14.3500","1.0000"
"718.000","118.7322","14","0.1662","0.1839","-0.4043","-101.9771","2.8336","127.0808","6.5000","0.1400","666.8812","35.39228790","140.08853489","9492.4297","30.8725","3.0000","122.7200","15.1017","1.0000"
"718.050","119.2137","14","0.1875","0.1809","-0.4116","-101.7047","3.1872","127.0675","6.5000","0.1400","595.2958","35.39228493","140.08851690","9520.1982","31.0000","3.0000","123.2153","15.6883","1.0000"
"718.100","119.5956","14","0.2185","0.1834","-0.4110","-101.4994","3.7052","127.0574","6.5000","0.1400","513.7136","35.39228206","140.08849893","9545.9404","31.0000","3.0000","123.7104","16.1971","1.0000"
"718.150","119.9255","14","0.2452","0.1727","-0.4286","-101.4392","4.1465","127.0368","6.5000","0.1400","460.3091","35.39227909","140.08848088","9559.0400","30.6300","3.0000","124.0950","16.9160","1.0000"
"718.200","120.1958","14","0.2651","0.1824","-0.4127","-101.4062","4.4721","127.0231","6.5000","0.1400","427.7616","35.39227609","140.08846277","9571.0400","30.1300","3.0000","124.4700","17.6942","1.0000"
"718.250","120.5102","14","0.2723","0.2060","-0.4198","-101.1545","4.5805","127.0013","6.5000","0.1300","418.7244","35.39227331","140.08844463","9620.2998","29.6263","3.0000","124.9600","18.3987","1.0000"
"718.300","120.7149","14","0.2806","0.1983","-0.4182","-100.8159","4.7061","126.9874","6.5000","0.1300","408.2483","35.39227064","140.08842638","9672.7998","29.1212","3.0000","125.4600","19.0912","1.0000"
"718.350","121.2008","14","0.2738","0.2005","-0.4192","-100.4881","4.5793","126.9711","6.5000","0.1300","421.2351","35.39226804","140.08840806","9708.7402","27.8600","3.0000","125.9600","19.7766","1.0000"
"718.400","121.6669","14","0.2654","0.1832","-0.4445","-100.2250","4.4255","126.9488","6.5000","0.1300","437.5537","35.39226547","140.08838969","9743.2402","26.3600","3.0000","126.4600","20.4298","1.0000"
"718.450","121.7855","14","0.2617","0.1566","-0.4466","-99.8870","4.3527","126.9329","6.5000","0.1300","445.3011","35.39226304","140.08837127","9764.6729","25.2475","3.0000","126.9554","20.7161","1.0000"
"718.500","122.1323","14","0.2687","0.1297","-0.4611","-99.7616","4.4594","126.9105","6.5000","0.1332","435.8907","35.39226059","140.08835278","9784.9707","24.2574","3.0000","127.4505","20.9627","1.0000"
"718.550","122.4838","14","0.2807","0.1191","-0.4707","-99.6689","4.6494","126.8908","6.5000","0.1400","419.2804","35.39225810","140.08833427","9785.6504","24.0000","3.0000","127.5000","21.0292","1.0000"
"718.600","122.5957","14","0.2758","0.1128","-0.4919","-99.5408","4.5603","126.8603","6.5000","0.1400","427.8634","35.39225562","140.08831578","9784.1504","24.0000","3.0000","127.5000","21.1038","1.0000"
"718.650","122.4767","14","0.2508","0.0935","-0.5019","-99.3558","4.1403","126.8346","6.5000","0.1400","470.8018","35.39225330","140.08829737","9811.4502","24.0000","3.0000","127.5000","21.1992","1.0000"
"718.700","122.5853","14","0.2563","0.0861","-0.5054","-99.0516","4.2255","126.8298","6.5000","0.1400","461.7168","35.39225108","140.08827887","9841.9502","24.0000","3.0000","127.5000","21.2618","1.0000"
"718.750","122.8799","14","0.2747","0.0773","-0.5164","-98.7384","4.5237","126.8075","6.5000","0.1400","432.3176","35.39224894","140.08826014","9854.0000","23.6400","3.0000","127.9500","21.2709","1.0000"
"718.800","123.0262","14","0.2984","0.0849","-0.5440","-98.4383","4.9087","126.7670","6.5000","0.1400","398.8886","35.39224689","140.08824155","9864.0000","23.1400","3.0000","128.4500","21.3207","1.0000"
"718.850","123.2913","14","0.3215","0.1066","-0.5588","-98.1353","5.2828","126.7398","6.5000","0.1400","371.4372","35.39224495","140.08822283","9876.5840","22.2800","3.0000","128.5000","21.4025","1.0000"
"718.900","123.5073","14","0.3350","0.1035","-0.5730","-97.9167","5.4967","126.7069","6.5000","0.1400","357.6138","35.39224295","140.08820412","9889.4551","21.2800","3.0000","128.5000","21.3933","1.0000"
"718.950","123.7127","14","0.3378","0.0800","-0.5797","-97.7313","5.5334","126.6840","6.5000","0.1400","355.8326","35.39224095","140.08818531","9901.1201","21.0000","3.0000","128.9400","21.3413","1.0000"
"719.000","123.8459","14","0.3235","0.0787","-0.6137","-97.4837","5.2936","126.6516","6.5000","0.1400","372.3490","35.39223917","140.08816650","9912.6201","21.0000","3.0000","129.4400","21.1517","1.0000"
"719.050","123.7553","14","0.3308","0.0734","-0.6089","-97.2167","5.4074","126.6275","6.5000","0.1400","364.2452","35.39223741","140.08814780","9920.9707","22.0693","3.0000","129.5000","20.9233","1.0000"
"719.100","123.9951","14","0.3429","0.0583","-0.6213","-96.9302","5.5993","126.6056","6.5000","0.1400","352.4447","35.39223582","140.08812885","9928.8906","23.5545","3.0000","129.5000","20.7330","1.0000"
"719.150","124.0734","14","0.3636","0.0375","-0.6214","-96.6258","5.9335","126.5928","6.5000","0.1343","332.8033","35.39223422","140.08810996","9939.7920","23.3069","3.0000","129.5000","20.5480","1.0000"
"719.200","124.0643","14","0.3900","0.0433","-0.6081","-96.2251","6.3605","126.5834","6.5000","0.1300","310.4363","35.39223281","140.08809100","9951.1777","22.3168","3.0000","129.5000","20.5669","1.0000"
"719.250","123.9754","14","0.4127","0.0750","-0.5766","-95.9112","6.7268","126.5969","6.5000","0.1400","293.3233","35.39223132","140.08807212","9964.3398","21.3267","3.0000","129.5000","20.6058","1.0000"
"719.300","124.2377","14","0.4452","0.0840","-0.5774","-95.6026","7.2476","126.5711","6.5000","0.1400","272.8214","35.39223010","140.08805314","9977.8398","20.3366","3.0000","129.5000","20.8255","1.0000"
"719.350","124.6360","14","0.4536","0.0988","-0.5859","-95.1992","7.3753","126.5525","6.5000","0.1400","268.9590","35.39222897","140.08803405","9984.1582","18.3500","3.0000","129.9158","21.0229","1.0000"
"719.400","124.8354","14","0.4573","0.1005","-0.5742","-94.7826","7.4257","126.5494","6.5000","0.1400","267.5605","35.39222797","140.08801494","9989.1094","15.8500","3.0000","130.4109","21.1183","1.0000"
"719.450","124.8786","14","0.4389","0.0959","-0.5604","-94.5136","7.1170","126.5485","6.5000","0.1400","279.2609","35.39222691","140.08799584","9934.6504","13.3500","3.0000","130.5000","21.2121","1.0000"
"719.500","125.0359","14","0.4287","0.0833","-0.5192","-94.2248","6.9430","126.5698","6.5000","0.1400","286.6197","35.39222591","140.08797664","9867.1504","10.8500","3.0000","130.5000","21.3017","1.0000"
"719.550","125.2553","14","0.4191","0.0610","-0.4991","-93.8262","6.7787","126.5722","6.5000","0.1400","294.0833","35.39222505","140.08795745","9862.7129","9.3465","3.0000","130.0941","21.3430","1.0000"
"719.600","125.2694","14","0.3856","0.0534","-0.4692","-93.4252","6.2318","126.5905","6.5000","0.1400","319.9285","35.39222442","140.08793828","9872.1191","8.3564","3.0000","129.5990","21.3054","1.0000"
"719.650","125.2793","14","0.3483","0.0197","-0.4285","-93.1342","5.6259","126.6033","6.5000","0.1500","354.4128","35.39222371","140.08791909","9863.5996","7.3600","3.0000","129.5000","21.3317","1.0000"
"719.700","125.0487","14","0.3252","-0.0157","-0.4104","-92.9077","5.2503","126.6214","6.5000","0.1500","379.0628","35.39222310","140.08789995","9850.5996","6.3600","3.0000","129.5000","21.4271","1.0000"
"719.750","125.0018","14","0.2856","-0.0650","-0.3978","-92.6726","4.6125","126.6189","6.5000","0.1500","431.3159","35.39222249","140.08788092","9802.0000","4.0800","3.0000","129.1000","21.5527","1.0000"
"719.800","125.0790","14","0.2605","-0.1038","-0.4045","-92.4955","4.2109","126.6013","6.5000","0.1500","472.7480","35.39222187","140.08786178","9744.5000","1.0800","3.0000","128.6000","21.7001","1.0000"
"719.850","124.8499","14","0.2597","-0.1345","-0.4101","-92.2867","4.2046","126.5835","6.5000","0.1500","472.5943","35.39222140","140.08784272","9600.2002","0.0000","3.0000","128.5000","21.6824","1.0000"
"719.900","124.5985","14","0.2752","-0.1612","-0.4151","-92.0419","4.4653","126.5713","6.5000","0.1500","444.1028","35.39222103","140.08782388","9434.2002","0.0000","3.0000","128.5000","21.5870","1.0000"
"719.950","124.2159","14","0.2918","-0.1963","-0.4324","-91.9191","4.7454","126.5416","6.5000","0.1500","416.6072","35.39222067","140.08780504","9493.7998","0.0000","3.0000","127.7000","21.5728","1.0000"
"720.000","123.7480","14","0.3204","-0.2013","-0.4512","-91.6348","5.2255","126.5091","6.5000","0.1500","376.9035","35.39222041","140.08778623","9609.7998","0.0000","3.0000","126.7000","21.5814","1.0000"
